subject_id	site_specific	new_taxa	Group	rela_abu	Taxa
616	Pt05	Mb	Staphylococcus epidermidis	Pre-Tx	0.19436964504284	Staphylococcus epidermidis
617	Pt05	Mb	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.178706425871482	Staphylococcus epidermidis
618	Pt05	Mb	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0449005772931367	Staphylococcus epidermidis
619	Pt05	Mb	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
620	Pt05	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
621	Pt05	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0	Staphylococcus haemolyticus
622	Pt05	Mb	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
623	Pt05	Mb	Staphylococcus hominis	Post-Tx-offIS-12M	0.00146997060058799	Staphylococcus hominis
624	Pt05	Mb	Staphylococcus hominis	Post-Tx-offIS-24M	0.00064143681847338	Staphylococcus hominis
625	Pt05	Pc	Staphylococcus	Pre-Tx	0.00888230940044412	Other Staphylococcus
626	Pt05	Pc	Staphylococcus	Post-Tx-offIS-24M	0.000292654375182909	Other Staphylococcus
627	Pt05	Pc	Staphylococcus aureus	Pre-Tx	0.166049839624969	Staphylococcus aureus
628	Pt05	Pc	Staphylococcus aureus	Post-Tx-offIS-24M	0.006438396254024	Staphylococcus aureus
629	Pt05	Pc	Staphylococcus capitis	Pre-Tx	0.0392301998519615	Staphylococcus capitis
630	Pt05	Pc	Staphylococcus capitis	Post-Tx-offIS-24M	0.00351185250219491	Staphylococcus capitis
631	Pt05	Pc	Staphylococcus epidermidis	Pre-Tx	0.625709351097951	Staphylococcus epidermidis
632	Pt05	Pc	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.141644717588528	Staphylococcus epidermidis
633	Pt05	Pc	Staphylococcus haemolyticus	Pre-Tx	0.000986923266716013	Staphylococcus haemolyticus
634	Pt05	Pc	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000585308750365818	Staphylococcus haemolyticus
635	Pt05	Pc	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
636	Pt05	Pc	Staphylococcus hominis	Post-Tx-offIS-24M	0.00409716125256073	Staphylococcus hominis
637	Pt05	Ph	Staphylococcus	Post-Tx-offIS-12M	0.0106858846918489	Other Staphylococcus
638	Pt05	Ph	Staphylococcus	Post-Tx-offIS-24M	0.000421762969211303	Other Staphylococcus
639	Pt05	Ph	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
640	Pt05	Ph	Staphylococcus aureus	Post-Tx-offIS-24M	0.00421762969211303	Staphylococcus aureus
641	Pt05	Ph	Staphylococcus capitis	Post-Tx-offIS-12M	0.0084493041749503	Staphylococcus capitis
642	Pt05	Ph	Staphylococcus capitis	Post-Tx-offIS-24M	0	Staphylococcus capitis
643	Pt05	Ph	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.377236580516899	Staphylococcus epidermidis
644	Pt05	Ph	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.440742302825812	Staphylococcus epidermidis
645	Pt05	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.0646123260437376	Staphylococcus haemolyticus
646	Pt05	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.0679038380430198	Staphylococcus haemolyticus
647	Pt05	Ph	Staphylococcus hominis	Post-Tx-offIS-12M	0.132455268389662	Staphylococcus hominis
648	Pt05	Ph	Staphylococcus hominis	Post-Tx-offIS-24M	0.00379586672290173	Staphylococcus hominis
649	Pt05	Ra	Staphylococcus	Pre-Tx	0.0040311744154797	Other Staphylococcus
650	Pt05	Ra	Staphylococcus	Post-Tx-offIS-24M	0	Other Staphylococcus
651	Pt05	Ra	Staphylococcus aureus	Pre-Tx	0.0327868852459016	Staphylococcus aureus
652	Pt05	Ra	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
653	Pt05	Ra	Staphylococcus capitis	Pre-Tx	0.0177371674281107	Staphylococcus capitis
654	Pt05	Ra	Staphylococcus capitis	Post-Tx-offIS-24M	0.0056777856635912	Staphylococcus capitis
655	Pt05	Ra	Staphylococcus epidermidis	Pre-Tx	0.190271432410642	Staphylococcus epidermidis
656	Pt05	Ra	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.124438135793707	Staphylococcus epidermidis
657	Pt05	Ra	Staphylococcus haemolyticus	Pre-Tx	0.000537489922063961	Staphylococcus haemolyticus
658	Pt05	Ra	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0	Staphylococcus haemolyticus
659	Pt05	Ra	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
660	Pt05	Ra	Staphylococcus hominis	Post-Tx-offIS-24M	0.000946297610598533	Staphylococcus hominis
661	Pt05	Vf	Staphylococcus	Pre-Tx	0.00697283000721327	Other Staphylococcus
662	Pt05	Vf	Staphylococcus	Post-Tx-offIS-12M	0.0406007979347571	Other Staphylococcus
663	Pt05	Vf	Staphylococcus	Post-Tx-offIS-24M	0.00505161432022842	Other Staphylococcus
664	Pt05	Vf	Staphylococcus aureus	Pre-Tx	0.0733349362827603	Staphylococcus aureus
665	Pt05	Vf	Staphylococcus aureus	Post-Tx-offIS-12M	0.000234686693264492	Staphylococcus aureus
666	Pt05	Vf	Staphylococcus aureus	Post-Tx-offIS-24M	0.00329453107840984	Staphylococcus aureus
667	Pt05	Vf	Staphylococcus capitis	Pre-Tx	0.0435200769415725	Staphylococcus capitis
668	Pt05	Vf	Staphylococcus capitis	Post-Tx-offIS-12M	0.0652429007275288	Staphylococcus capitis
669	Pt05	Vf	Staphylococcus capitis	Post-Tx-offIS-24M	0.00878541620909291	Staphylococcus capitis
670	Pt05	Vf	Staphylococcus epidermidis	Pre-Tx	0.100504929069488	Staphylococcus epidermidis
671	Pt05	Vf	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.132363295001173	Staphylococcus epidermidis
672	Pt05	Vf	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0496376015813749	Staphylococcus epidermidis
673	Pt05	Vf	Staphylococcus haemolyticus	Pre-Tx	0.00168309689829286	Staphylococcus haemolyticus
674	Pt05	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.000234686693264492	Staphylococcus haemolyticus
675	Pt05	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0	Staphylococcus haemolyticus
676	Pt05	Vf	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
677	Pt05	Vf	Staphylococcus hominis	Post-Tx-offIS-12M	0.00422436047876086	Staphylococcus hominis
678	Pt05	Vf	Staphylococcus hominis	Post-Tx-offIS-24M	0.00131781243136394	Staphylococcus hominis
679	Pt03	Ac	Staphylococcus	Pre-Tx	0.00969447708578143	Other Staphylococcus
680	Pt03	Ac	Staphylococcus	Post-Tx-offIS-24M	0.0211876219682186	Other Staphylococcus
681	Pt03	Ac	Staphylococcus aureus	Pre-Tx	0.450646298472385	Staphylococcus aureus
682	Pt03	Ac	Staphylococcus aureus	Post-Tx-offIS-24M	0.00195149149707276	Staphylococcus aureus
683	Pt03	Ac	Staphylococcus capitis	Pre-Tx	0.00293772032902468	Staphylococcus capitis
684	Pt03	Ac	Staphylococcus capitis	Post-Tx-offIS-24M	0.0309450794535824	Staphylococcus capitis
685	Pt03	Ac	Staphylococcus epidermidis	Pre-Tx	0.058460634547591	Staphylococcus epidermidis
686	Pt03	Ac	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0448843044326735	Staphylococcus epidermidis
687	Pt03	Ac	Staphylococcus haemolyticus	Pre-Tx	0.0188014101057579	Staphylococcus haemolyticus
688	Pt03	Ac	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.00111513799832729	Staphylococcus haemolyticus
689	Pt03	Ac	Staphylococcus hominis	Pre-Tx	0.00881316098707403	Staphylococcus hominis
690	Pt03	Ac	Staphylococcus hominis	Post-Tx-offIS-24M	0.0727627543908558	Staphylococcus hominis
691	Pt03	Hp	Staphylococcus	Pre-Tx	0.0236891136545115	Other Staphylococcus
692	Pt03	Hp	Staphylococcus aureus	Pre-Tx	0.276018099547511	Staphylococcus aureus
693	Pt03	Hp	Staphylococcus capitis	Pre-Tx	0.00638807559222784	Staphylococcus capitis
694	Pt03	Hp	Staphylococcus epidermidis	Pre-Tx	0.0614852275751929	Staphylococcus epidermidis
695	Pt03	Hp	Staphylococcus haemolyticus	Pre-Tx	0.00665424540857067	Staphylococcus haemolyticus
696	Pt03	Hp	Staphylococcus hominis	Pre-Tx	0.00505722651051371	Staphylococcus hominis
697	Pt03	Ic	Staphylococcus	Pre-Tx	0	Other Staphylococcus
698	Pt03	Ic	Staphylococcus	Post-Tx-offIS-24M	0	Other Staphylococcus
699	Pt03	Ic	Staphylococcus aureus	Pre-Tx	0.00561433815590585	Staphylococcus aureus
700	Pt03	Ic	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
701	Pt03	Ic	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
702	Pt03	Ic	Staphylococcus capitis	Post-Tx-offIS-24M	0.00118623962040332	Staphylococcus capitis
703	Pt03	Ic	Staphylococcus epidermidis	Pre-Tx	0.883394515223493	Staphylococcus epidermidis
704	Pt03	Ic	Staphylococcus epidermidis	Post-Tx-offIS-24M	0	Staphylococcus epidermidis
705	Pt03	Ic	Staphylococcus haemolyticus	Pre-Tx	0.00496652990714748	Staphylococcus haemolyticus
706	Pt03	Ic	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000711743772241993	Staphylococcus haemolyticus
707	Pt03	Ic	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
708	Pt03	Ic	Staphylococcus hominis	Post-Tx-offIS-24M	0.499406880189799	Staphylococcus hominis
709	Pt03	Mb	Staphylococcus	Pre-Tx	0.00276752767527675	Other Staphylococcus
710	Pt03	Mb	Staphylococcus	Post-Tx-offIS-24M	0.0211442786069652	Other Staphylococcus
711	Pt03	Mb	Staphylococcus aureus	Pre-Tx	0.404674046740467	Staphylococcus aureus
712	Pt03	Mb	Staphylococcus aureus	Post-Tx-offIS-24M	0.00342039800995025	Staphylococcus aureus
713	Pt03	Mb	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
714	Pt03	Mb	Staphylococcus capitis	Post-Tx-offIS-24M	0.0289179104477612	Staphylococcus capitis
715	Pt03	Mb	Staphylococcus epidermidis	Pre-Tx	0.0372078720787208	Staphylococcus epidermidis
716	Pt03	Mb	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.013681592039801	Staphylococcus epidermidis
717	Pt03	Mb	Staphylococcus haemolyticus	Pre-Tx	0.0322878228782288	Staphylococcus haemolyticus
718	Pt03	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000621890547263682	Staphylococcus haemolyticus
719	Pt03	Mb	Staphylococcus hominis	Pre-Tx	0.004920049200492	Staphylococcus hominis
720	Pt03	Mb	Staphylococcus hominis	Post-Tx-offIS-24M	0.0376243781094527	Staphylococcus hominis
721	Pt03	Pc	Staphylococcus	Pre-Tx	0.00673627484001347	Other Staphylococcus
722	Pt03	Pc	Staphylococcus aureus	Pre-Tx	0.508251936679016	Staphylococcus aureus
723	Pt03	Pc	Staphylococcus capitis	Pre-Tx	0.00370495116200741	Staphylococcus capitis
724	Pt03	Pc	Staphylococcus epidermidis	Pre-Tx	0.0555742674301112	Staphylococcus epidermidis
725	Pt03	Pc	Staphylococcus haemolyticus	Pre-Tx	0.0249242169080499	Staphylococcus haemolyticus
726	Pt03	Pc	Staphylococcus hominis	Pre-Tx	0.017514314584035	Staphylococcus hominis
727	Pt03	Ph	Staphylococcus	Pre-Tx	0.00499375780274658	Other Staphylococcus
728	Pt03	Ph	Staphylococcus	Post-Tx-offIS-24M	0.0541907514450867	Other Staphylococcus
729	Pt03	Ph	Staphylococcus aureus	Pre-Tx	0.195505617977528	Staphylococcus aureus
730	Pt03	Ph	Staphylococcus aureus	Post-Tx-offIS-24M	0.00144508670520231	Staphylococcus aureus
731	Pt03	Ph	Staphylococcus capitis	Pre-Tx	0.0109862671660424	Staphylococcus capitis
732	Pt03	Ph	Staphylococcus capitis	Post-Tx-offIS-24M	0.023121387283237	Staphylococcus capitis
733	Pt03	Ph	Staphylococcus epidermidis	Pre-Tx	0.527590511860175	Staphylococcus epidermidis
734	Pt03	Ph	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.164017341040462	Staphylococcus epidermidis
735	Pt03	Ph	Staphylococcus haemolyticus	Pre-Tx	0.0456928838951311	Staphylococcus haemolyticus
736	Pt03	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.00361271676300578	Staphylococcus haemolyticus
737	Pt03	Ph	Staphylococcus hominis	Pre-Tx	0.0257178526841448	Staphylococcus hominis
738	Pt03	Ph	Staphylococcus hominis	Post-Tx-offIS-24M	0.410765895953758	Staphylococcus hominis
739	Pt03	Ra	Staphylococcus	Pre-Tx	0.000602046959662854	Other Staphylococcus
740	Pt03	Ra	Staphylococcus aureus	Pre-Tx	0.850993377483444	Staphylococcus aureus
741	Pt03	Ra	Staphylococcus capitis	Pre-Tx	0.000602046959662854	Staphylococcus capitis
742	Pt03	Ra	Staphylococcus epidermidis	Pre-Tx	0.0623118603251054	Staphylococcus epidermidis
743	Pt03	Ra	Staphylococcus haemolyticus	Pre-Tx	0.00120409391932571	Staphylococcus haemolyticus
744	Pt03	Ra	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
745	Pt03	Vf	Staphylococcus	Pre-Tx	0.00917694293088614	Other Staphylococcus
746	Pt03	Vf	Staphylococcus	Post-Tx-offIS-24M	0.0214511041009464	Other Staphylococcus
747	Pt03	Vf	Staphylococcus aureus	Pre-Tx	0.56667622598222	Staphylococcus aureus
748	Pt03	Vf	Staphylococcus aureus	Post-Tx-offIS-24M	0.00189274447949527	Staphylococcus aureus
749	Pt03	Vf	Staphylococcus capitis	Pre-Tx	0.00258101519931173	Staphylococcus capitis
750	Pt03	Vf	Staphylococcus capitis	Post-Tx-offIS-24M	0.0186119873817035	Staphylococcus capitis
751	Pt03	Vf	Staphylococcus epidermidis	Pre-Tx	0.0375681101233152	Staphylococcus epidermidis
752	Pt03	Vf	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0145110410094637	Staphylococcus epidermidis
753	Pt03	Vf	Staphylococcus haemolyticus	Pre-Tx	0.00774304559793519	Staphylococcus haemolyticus
754	Pt03	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000630914826498423	Staphylococcus haemolyticus
755	Pt03	Vf	Staphylococcus hominis	Pre-Tx	0.00889016346429596	Staphylococcus hominis
756	Pt03	Vf	Staphylococcus hominis	Post-Tx-offIS-24M	0.0227129337539432	Staphylococcus hominis
757	Pt04	Ac	Staphylococcus	Pre-Tx	0.0405222872579919	Other Staphylococcus
758	Pt04	Ac	Staphylococcus	Post-Tx-offIS-24M	0.00201288244766506	Other Staphylococcus
759	Pt04	Ac	Staphylococcus aureus	Pre-Tx	0.0126069338135975	Staphylococcus aureus
760	Pt04	Ac	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
761	Pt04	Ac	Staphylococcus capitis	Pre-Tx	0.0920756416028816	Staphylococcus capitis
762	Pt04	Ac	Staphylococcus capitis	Post-Tx-offIS-24M	0.00623993558776167	Staphylococcus capitis
763	Pt04	Ac	Staphylococcus epidermidis	Pre-Tx	0.147681224673571	Staphylococcus epidermidis
764	Pt04	Ac	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0595813204508857	Staphylococcus epidermidis
765	Pt04	Ac	Staphylococcus haemolyticus	Pre-Tx	0.00180099054479964	Staphylococcus haemolyticus
766	Pt04	Ac	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.00100644122383253	Staphylococcus haemolyticus
767	Pt04	Ac	Staphylococcus hominis	Pre-Tx	0.0249887438090949	Staphylococcus hominis
768	Pt04	Ac	Staphylococcus hominis	Post-Tx-offIS-24M	0.00181159420289855	Staphylococcus hominis
769	Pt04	Hp	Staphylococcus	Pre-Tx	0.031803628601921	Other Staphylococcus
770	Pt04	Hp	Staphylococcus	Post-Tx-offIS-24M	0.00226477249330863	Other Staphylococcus
771	Pt04	Hp	Staphylococcus aureus	Pre-Tx	0.00341515474919957	Staphylococcus aureus
772	Pt04	Hp	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
773	Pt04	Hp	Staphylococcus capitis	Pre-Tx	0.0618996798292423	Staphylococcus capitis
774	Pt04	Hp	Staphylococcus capitis	Post-Tx-offIS-24M	0.00494132180358246	Staphylococcus capitis
775	Pt04	Hp	Staphylococcus epidermidis	Pre-Tx	0.143436499466382	Staphylococcus epidermidis
776	Pt04	Hp	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0856495779287626	Staphylococcus epidermidis
777	Pt04	Hp	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
778	Pt04	Hp	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000617665225447807	Staphylococcus haemolyticus
779	Pt04	Hp	Staphylococcus hominis	Pre-Tx	0.00554962646744931	Staphylococcus hominis
780	Pt04	Hp	Staphylococcus hominis	Post-Tx-offIS-24M	0.00102944204241301	Staphylococcus hominis
781	Pt04	Ic	Staphylococcus	Pre-Tx	0.00319488817891375	Other Staphylococcus
782	Pt04	Ic	Staphylococcus	Post-Tx-offIS-24M	0.00107991360691145	Other Staphylococcus
783	Pt04	Ic	Staphylococcus aureus	Pre-Tx	0.033013844515442	Staphylococcus aureus
784	Pt04	Ic	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
785	Pt04	Ic	Staphylococcus capitis	Pre-Tx	0.00575079872204473	Staphylococcus capitis
786	Pt04	Ic	Staphylococcus capitis	Post-Tx-offIS-24M	0.00151187904967603	Staphylococcus capitis
787	Pt04	Ic	Staphylococcus epidermidis	Pre-Tx	0.0745473908413206	Staphylococcus epidermidis
788	Pt04	Ic	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0885529157667386	Staphylococcus epidermidis
789	Pt04	Ic	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
790	Pt04	Ic	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.0019438444924406	Staphylococcus haemolyticus
791	Pt04	Ic	Staphylococcus hominis	Pre-Tx	0.00234291799787007	Staphylococcus hominis
792	Pt04	Ic	Staphylococcus hominis	Post-Tx-offIS-24M	0.000863930885529158	Staphylococcus hominis
793	Pt04	Mb	Staphylococcus	Pre-Tx	0	Other Staphylococcus
794	Pt04	Mb	Staphylococcus	Post-Tx-offIS-24M	0	Other Staphylococcus
795	Pt04	Mb	Staphylococcus aureus	Pre-Tx	0.000393159032828779	Staphylococcus aureus
796	Pt04	Mb	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
797	Pt04	Mb	Staphylococcus capitis	Pre-Tx	0.00550422645960291	Staphylococcus capitis
798	Pt04	Mb	Staphylococcus capitis	Post-Tx-offIS-24M	0.00177584846093133	Staphylococcus capitis
799	Pt04	Mb	Staphylococcus epidermidis	Pre-Tx	0.0430509140947513	Staphylococcus epidermidis
800	Pt04	Mb	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.00966850828729282	Staphylococcus epidermidis
801	Pt04	Mb	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
802	Pt04	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0	Staphylococcus haemolyticus
803	Pt04	Mb	Staphylococcus hominis	Pre-Tx	0.00294869274621584	Staphylococcus hominis
804	Pt04	Mb	Staphylococcus hominis	Post-Tx-offIS-24M	0	Staphylococcus hominis
805	Pt04	Pc	Staphylococcus	Pre-Tx	0.0178378378378378	Other Staphylococcus
806	Pt04	Pc	Staphylococcus aureus	Pre-Tx	0.134054054054054	Staphylococcus aureus
807	Pt04	Pc	Staphylococcus capitis	Pre-Tx	0.0275675675675675	Staphylococcus capitis
808	Pt04	Pc	Staphylococcus epidermidis	Pre-Tx	0.21	Staphylococcus epidermidis
809	Pt04	Pc	Staphylococcus haemolyticus	Pre-Tx	0.00378378378378378	Staphylococcus haemolyticus
810	Pt04	Pc	Staphylococcus hominis	Pre-Tx	0.0135135135135135	Staphylococcus hominis
811	Pt04	Ph	Staphylococcus	Pre-Tx	0.0233992767496277	Other Staphylococcus
812	Pt04	Ph	Staphylococcus	Post-Tx-offIS-24M	0.0100206307102859	Other Staphylococcus
813	Pt04	Ph	Staphylococcus aureus	Pre-Tx	0.00489257604764944	Staphylococcus aureus
814	Pt04	Ph	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
815	Pt04	Ph	Staphylococcus capitis	Pre-Tx	0.0431823016379494	Staphylococcus capitis
816	Pt04	Ph	Staphylococcus capitis	Post-Tx-offIS-24M	0.00147362216327734	Staphylococcus capitis
817	Pt04	Ph	Staphylococcus epidermidis	Pre-Tx	0.188257817485641	Staphylococcus epidermidis
818	Pt04	Ph	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.395814913056292	Staphylococcus epidermidis
819	Pt04	Ph	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
820	Pt04	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.0017683465959328	Staphylococcus haemolyticus
821	Pt04	Ph	Staphylococcus hominis	Pre-Tx	0.00255264837268666	Staphylococcus hominis
822	Pt04	Ph	Staphylococcus hominis	Post-Tx-offIS-24M	0.482169171824344	Staphylococcus hominis
823	Pt04	Ra	Staphylococcus	Pre-Tx	0.0150305307656177	Other Staphylococcus
824	Pt04	Ra	Staphylococcus aureus	Pre-Tx	0.00281822451855331	Staphylococcus aureus
825	Pt04	Ra	Staphylococcus capitis	Pre-Tx	0.0321747299201504	Staphylococcus capitis
826	Pt04	Ra	Staphylococcus epidermidis	Pre-Tx	0.560826679192109	Staphylococcus epidermidis
827	Pt04	Ra	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
828	Pt04	Ra	Staphylococcus hominis	Pre-Tx	0.000469704086425552	Staphylococcus hominis
829	Pt04	Vf	Staphylococcus	Pre-Tx	0.0467532467532468	Other Staphylococcus
830	Pt04	Vf	Staphylococcus	Post-Tx-offIS-24M	0.00384927066450568	Other Staphylococcus
831	Pt04	Vf	Staphylococcus aureus	Pre-Tx	0.00714285714285714	Staphylococcus aureus
832	Pt04	Vf	Staphylococcus aureus	Post-Tx-offIS-24M	0	Staphylococcus aureus
833	Pt04	Vf	Staphylococcus capitis	Pre-Tx	0.0867965367965368	Staphylococcus capitis
834	Pt04	Vf	Staphylococcus capitis	Post-Tx-offIS-24M	0.0093192868719611	Staphylococcus capitis
835	Pt04	Vf	Staphylococcus epidermidis	Pre-Tx	0.110606060606061	Staphylococcus epidermidis
836	Pt04	Vf	Staphylococcus epidermidis	Post-Tx-offIS-24M	0.0249189627228525	Staphylococcus epidermidis
837	Pt04	Vf	Staphylococcus haemolyticus	Pre-Tx	0.0012987012987013	Staphylococcus haemolyticus
838	Pt04	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-24M	0.000810372771474878	Staphylococcus haemolyticus
839	Pt04	Vf	Staphylococcus hominis	Pre-Tx	0.0155844155844156	Staphylococcus hominis
840	Pt04	Vf	Staphylococcus hominis	Post-Tx-offIS-24M	0.00141815235008104	Staphylococcus hominis
841	Pt13	Hp	Staphylococcus	Post-Tx-onIS>12M	0.0190371991247265	Other Staphylococcus
842	Pt13	Hp	Staphylococcus aureus	Post-Tx-onIS>12M	0.000437636761487965	Staphylococcus aureus
843	Pt13	Hp	Staphylococcus capitis	Post-Tx-onIS>12M	0.00634573304157549	Staphylococcus capitis
844	Pt13	Hp	Staphylococcus epidermidis	Post-Tx-onIS>12M	0.0194748358862144	Staphylococcus epidermidis
845	Pt13	Hp	Staphylococcus haemolyticus	Post-Tx-onIS>12M	0.0024070021881838	Staphylococcus haemolyticus
846	Pt13	Hp	Staphylococcus hominis	Post-Tx-onIS>12M	0.0358862144420131	Staphylococcus hominis
847	Pt13	Ic	Staphylococcus	Pre-Tx	0	Other Staphylococcus
848	Pt13	Ic	Staphylococcus	Post-Tx-onIS>12M	0.00541605120630232	Other Staphylococcus
849	Pt13	Ic	Staphylococcus aureus	Pre-Tx	0.0105427567356501	Staphylococcus aureus
850	Pt13	Ic	Staphylococcus aureus	Post-Tx-onIS>12M	0	Staphylococcus aureus
851	Pt13	Ic	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
852	Pt13	Ic	Staphylococcus capitis	Post-Tx-onIS>12M	0	Staphylococcus capitis
853	Pt13	Ic	Staphylococcus epidermidis	Pre-Tx	0.067551737602499	Staphylococcus epidermidis
854	Pt13	Ic	Staphylococcus epidermidis	Post-Tx-onIS>12M	0.00935499753815854	Staphylococcus epidermidis
855	Pt13	Ic	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
856	Pt13	Ic	Staphylococcus haemolyticus	Post-Tx-onIS>12M	0.000738552437223043	Staphylococcus haemolyticus
857	Pt13	Ic	Staphylococcus hominis	Pre-Tx	0	Staphylococcus hominis
858	Pt13	Ic	Staphylococcus hominis	Post-Tx-onIS>12M	0.0130477597242738	Staphylococcus hominis
859	Pt13	Mb	Staphylococcus	Pre-Tx	0	Other Staphylococcus
860	Pt13	Mb	Staphylococcus	Post-Tx-onIS>12M	0.00201938610662359	Other Staphylococcus
861	Pt13	Mb	Staphylococcus aureus	Pre-Tx	0.0193548387096774	Staphylococcus aureus
862	Pt13	Mb	Staphylococcus aureus	Post-Tx-onIS>12M	0	Staphylococcus aureus
863	Pt13	Mb	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
864	Pt13	Mb	Staphylococcus capitis	Post-Tx-onIS>12M	0.00201938610662359	Staphylococcus capitis
865	Pt13	Mb	Staphylococcus epidermidis	Pre-Tx	0.0294930875576037	Staphylococcus epidermidis
866	Pt13	Mb	Staphylococcus epidermidis	Post-Tx-onIS>12M	0.0115105008077544	Staphylococcus epidermidis
867	Pt13	Mb	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
868	Pt13	Mb	Staphylococcus haemolyticus	Post-Tx-onIS>12M	0.000605815831987076	Staphylococcus haemolyticus
869	Pt13	Mb	Staphylococcus hominis	Pre-Tx	0.00368663594470046	Staphylococcus hominis
870	Pt13	Mb	Staphylococcus hominis	Post-Tx-onIS>12M	0.0133279483037157	Staphylococcus hominis
871	Pt13	Pc	Staphylococcus	Pre-Tx	0.004940424295263	Other Staphylococcus
872	Pt13	Pc	Staphylococcus aureus	Pre-Tx	0.012496367335077	Staphylococcus aureus
873	Pt13	Pc	Staphylococcus capitis	Pre-Tx	0.001743679163034	Staphylococcus capitis
874	Pt13	Pc	Staphylococcus epidermidis	Pre-Tx	0.097355419936065	Staphylococcus epidermidis
875	Pt13	Pc	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
876	Pt13	Pc	Staphylococcus hominis	Pre-Tx	0.056669572798605	Staphylococcus hominis
877	Pt13	Ph	Staphylococcus	Pre-Tx	0.0166794970490121	Other Staphylococcus
878	Pt13	Ph	Staphylococcus	Post-Tx-onIS>12M	0.0345974717232203	Other Staphylococcus
879	Pt13	Ph	Staphylococcus aureus	Pre-Tx	0.0148832435206569	Staphylococcus aureus
880	Pt13	Ph	Staphylococcus aureus	Post-Tx-onIS>12M	0.0658682634730538	Staphylococcus aureus
881	Pt13	Ph	Staphylococcus capitis	Pre-Tx	0.0069284064665127	Staphylococcus capitis
